prlName,prlTaskName,prlTaskCategory,prlTaskTypeNo,prlTaskTypeEn,prlTaskStatusNo,prlTaskStatusEn,prlTaskExpiryDate,wlbName,prlDateValidTo,prlLicensingActivityName,cmpLongName,cmpNpdidCompany,prlNpdidLicence,prlTaskID,prlTaskRefID,prlTaskDateUpdated,datesyncNPD
850,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,05.02.2024,,05.02.2024,TFO2015,Edison Norge AS,25612292,27432591,27757453,27757452,,20.02.2019
850,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,05.02.2024,,05.02.2024,TFO2015,Edison Norge AS,25612292,27432591,27757454,,,20.02.2019
850,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,05.02.2024,,05.02.2024,TFO2015,Edison Norge AS,25612292,27432591,27757455,27757454,,20.02.2019
850,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,05.02.2024,,05.02.2024,TFO2015,Edison Norge AS,25612292,27432591,27757456,,,20.02.2019
850,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,05.05.2024,,05.02.2024,TFO2015,Edison Norge AS,25612292,27432591,27757457,27757456,,20.02.2019
851,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Under arbeid,In process,10.06.2019,,10.06.2021,23,Lundin Norway AS,2767314,28168712,28184894,,06.07.2018,20.02.2019
851,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.06.2019,,10.06.2021,23,Lundin Norway AS,2767314,28168712,28184895,,06.07.2018,20.02.2019
851,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.06.2021,,10.06.2021,23,Lundin Norway AS,2767314,28168712,28184896,28184895,02.07.2018,20.02.2019
851,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2021,,10.06.2021,23,Lundin Norway AS,2767314,28168712,28184897,,,20.02.2019
852,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Godkjent,Approved,10.06.2018,,10.06.2021,23,Spirit Energy Norway AS,33342085,28168750,28184903,,09.12.2018,20.02.2019
852,,DECISION,Beslutning om boring,Decision to drill,Skal bores,Will be drilled,10.06.2018,,10.06.2021,23,Spirit Energy Norway AS,33342085,28168750,28184904,,09.12.2018,20.02.2019
852,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.06.2021,,10.06.2021,23,Spirit Energy Norway AS,33342085,28168750,28184905,28184904,09.12.2018,20.02.2019
852,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2021,,10.06.2021,23,Spirit Energy Norway AS,33342085,28168750,28184906,,09.12.2018,20.02.2019
852 B,,WORKOBLIGATION,Geologi- og geofysikkstudier,Study of geology and geophysics,Under arbeid,In process,02.03.2020,,02.03.2022,TFO2017,Spirit Energy Norway AS,33342085,30978146,31141780,,09.12.2018,20.02.2019
852 B,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,02.03.2020,,02.03.2022,TFO2017,Spirit Energy Norway AS,33342085,30978146,31141781,,09.12.2018,20.02.2019
852 B,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,02.03.2022,,02.03.2022,TFO2017,Spirit Energy Norway AS,33342085,30978146,31141782,31141781,09.12.2018,20.02.2019
852 B,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,02.03.2022,,02.03.2022,TFO2017,Spirit Energy Norway AS,33342085,30978146,31141783,,09.12.2018,20.02.2019
852 B,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,02.06.2022,,02.03.2022,TFO2017,Spirit Energy Norway AS,33342085,30978146,31141784,31141783,09.12.2018,20.02.2019
852 C,,WORKOBLIGATION,Geologi- og geofysikkstudier,Study of geology and geophysics,Under arbeid,In process,02.03.2020,,02.03.2022,24,Spirit Energy Norway AS,33342085,32017483,32035697,,09.12.2018,20.02.2019
852 C,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,02.03.2020,,02.03.2022,24,Spirit Energy Norway AS,33342085,32017483,32035698,,09.12.2018,20.02.2019
852 C,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,02.03.2022,,02.03.2022,24,Spirit Energy Norway AS,33342085,32017483,32035699,32035698,09.12.2018,20.02.2019
852 C,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,02.03.2022,,02.03.2022,24,Spirit Energy Norway AS,33342085,32017483,32035700,,09.12.2018,20.02.2019
852 C,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,02.06.2022,,02.03.2022,24,Spirit Energy Norway AS,33342085,32017483,32035701,,09.12.2018,20.02.2019
853,,WORKOBLIGATION,Anskaffe 3D seismikk,Acquire 3D seismic,Under arbeid,In process,10.06.2019,,10.06.2022,23,Lundin Norway AS,2767314,28168770,28184912,,,20.02.2019
853,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.06.2019,,10.06.2022,23,Lundin Norway AS,2767314,28168770,28184913,,,20.02.2019
853,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.06.2022,,10.06.2022,23,Lundin Norway AS,2767314,28168770,28184914,28184913,,20.02.2019
853,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2022,,10.06.2022,23,Lundin Norway AS,2767314,28168770,28184915,,,20.02.2019
854,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Under arbeid,In process,31.12.2019,,10.06.2021,23,Equinor Energy AS,32011216,28168799,28184923,,28.06.2018,20.02.2019
854,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,31.12.2019,,10.06.2021,23,Equinor Energy AS,32011216,28168799,28184924,,28.06.2018,20.02.2019
854,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.06.2021,,10.06.2021,23,Equinor Energy AS,32011216,28168799,28184925,28184924,24.05.2018,20.02.2019
854,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2021,,10.06.2021,23,Equinor Energy AS,32011216,28168799,28184926,,24.05.2018,20.02.2019
855,,WORKOBLIGATION,Boring av fast letebrønn,Drill firm exploration well,Under arbeid,In process,10.06.2019,,10.12.2019,23,Equinor Energy AS,32011216,28168828,28184936,,21.09.2018,20.02.2019
855,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.12.2019,,10.12.2019,23,Equinor Energy AS,32011216,28168828,28184937,,21.09.2018,20.02.2019
856,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Godkjent,Approved,10.06.2018,,10.06.2018,23,Capricorn Norge AS,23297570,28168875,28184943,,19.06.2018,20.02.2019
856,,DECISION,Beslutning om boring,Decision to drill,Skal ikke bores,Not to be drilled,10.06.2018,,10.06.2018,23,Capricorn Norge AS,23297570,28168875,28201726,,19.06.2018,20.02.2019
856,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Skal ikke bores,Not to be drilled,10.06.2021,,10.06.2018,23,Capricorn Norge AS,23297570,28168875,28184945,28201726,19.06.2018,20.02.2019
856,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Frafalt,Dropped,10.06.2021,,10.06.2018,23,Capricorn Norge AS,23297570,28168875,28184946,,19.06.2018,20.02.2019
857,,WORKOBLIGATION,Boring av fast letebrønn,Drill firm exploration well,Under arbeid,In process,10.06.2019,,10.06.2020,23,Equinor Energy AS,32011216,28168895,28184956,,24.05.2018,20.02.2019
857,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2020,,10.06.2020,23,Equinor Energy AS,32011216,28168895,28184957,,24.05.2018,20.02.2019
858,,WORKOBLIGATION,Boring av fast letebrønn,Drill firm exploration well,Under arbeid,In process,10.06.2019,,10.06.2020,23,Aker BP ASA,28544099,28168981,28184967,,,20.02.2019
858,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2020,,10.06.2020,23,Aker BP ASA,28544099,28168981,28184968,,,20.02.2019
859,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.06.2019,,10.06.2022,23,Equinor Energy AS,32011216,28169055,28184980,,24.05.2018,20.02.2019
859,,WORKOBLIGATION,Boring av fast letebrønn,Drill firm exploration well,Under arbeid,In process,10.06.2019,,10.06.2022,23,Equinor Energy AS,32011216,28169055,28184981,,24.05.2018,20.02.2019
859,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.06.2021,,10.06.2022,23,Equinor Energy AS,32011216,28169055,28184982,,24.05.2018,20.02.2019
859,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.06.2022,,10.06.2022,23,Equinor Energy AS,32011216,28169055,28184983,,24.05.2018,20.02.2019
860,,WORKOBLIGATION,Geologi- og geofysikkstudier,Study of geology and geophysics,Godkjent,Approved,10.02.2018,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028147,,27.02.2018,20.02.2019
860,,DECISION,Beslutning om boring,Decision to drill,Skal bores,Will be drilled,10.02.2018,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028155,,17.11.2017,20.02.2019
860,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.02.2020,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028163,29028155,17.11.2017,20.02.2019
860,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,10.02.2020,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028172,,,20.02.2019
860,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,10.02.2022,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028173,,,20.02.2019
860,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,10.02.2022,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028171,29028172,,20.02.2019
860,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,10.02.2023,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028174,29028173,,20.02.2019
860,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,10.02.2023,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028175,,,20.02.2019
860,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,10.02.2023,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028176,29028175,,20.02.2019
860,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.02.2023,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028177,,,20.02.2019
860,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,10.05.2023,,10.02.2023,TFO2016,MOL Norge AS,26464449,28942014,29028178,29028177,,20.02.2019
861,,WORKOBLIGATION,Anskaffe 3D seismikk,Acquire 3D seismic,Under arbeid,In process,10.02.2019,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028266,,,20.02.2019
861,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.02.2019,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028267,,,20.02.2019
861,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.02.2021,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028268,29028267,,20.02.2019
861,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,10.02.2021,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028269,,,20.02.2019
861,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,10.02.2023,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028270,29028269,,20.02.2019
861,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,10.02.2023,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028271,,,20.02.2019
861,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,10.02.2024,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028272,,,20.02.2019
861,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,10.02.2024,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028273,29028271,,20.02.2019
861,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,10.02.2024,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028274,29028272,,20.02.2019
861,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.02.2024,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028275,,,20.02.2019
861,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,10.05.2024,,10.02.2024,TFO2016,Aker BP ASA,28544099,28942058,29028276,29028275,,20.02.2019
862,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Godkjent,Approved,10.02.2019,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028277,,06.10.2018,20.02.2019
862,,DECISION,Beslutte anskaffelse 3D seismikk,Decision to acquire existing 3D seismic,Godkjent,Approved,10.02.2019,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028279,,06.10.2018,20.02.2019
862,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.02.2021,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028280,,,20.02.2019
862,,WORKOBLIGATION,Anskaffe 3D seismikk,Acquire 3D seismic,Under arbeid,In process,10.02.2021,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028278,29028279,06.10.2018,20.02.2019
862,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.02.2023,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028281,29028280,,20.02.2019
862,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,10.02.2023,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028282,,,20.02.2019
862,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,10.02.2025,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028283,29028282,,20.02.2019
862,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,10.02.2025,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028284,,,20.02.2019
862,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,10.02.2026,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028285,29028284,,20.02.2019
862,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,10.02.2026,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028286,,,20.02.2019
862,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,10.02.2026,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028287,29028286,,20.02.2019
862,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.02.2026,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028288,,,20.02.2019
862,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,10.05.2026,,10.02.2026,TFO2016,A/S Norske Shell,562,28942080,29028289,29028288,,20.02.2019
863,,WORKOBLIGATION,Geologi- og geofysikkstudier,Study of geology and geophysics,Godkjent,Approved,10.02.2018,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028290,,27.02.2018,20.02.2019
863,,DECISION,Beslutte innsamling av ny 3D seismikk,Decision to acquire new 3D seismic,Godkjent,Approved,10.02.2018,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028291,,27.02.2018,20.02.2019
863,,WORKOBLIGATION,Samle inn 3D seismikk,Acquire new 3D seismic,Under arbeid,In process,10.02.2020,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028292,29028291,27.02.2018,20.02.2019
863,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.02.2020,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028293,,,20.02.2019
863,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.02.2022,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028294,29028293,,20.02.2019
863,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,10.02.2022,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028295,,,20.02.2019
863,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,10.02.2024,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028296,29028295,,20.02.2019
863,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,10.02.2024,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028297,,,20.02.2019
863,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028298,29028297,,20.02.2019
863,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028299,,,20.02.2019
863,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028300,29028299,,20.02.2019
863,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028301,,,20.02.2019
863,,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,10.05.2025,,10.02.2025,TFO2016,A/S Norske Shell,562,28942187,29028302,29028301,,20.02.2019
863 B,,WORKOBLIGATION,Samle inn 3D seismikk,Acquire new 3D seismic,Under arbeid,In process,10.02.2020,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141790,,07.03.2018,20.02.2019
863 B,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,10.02.2020,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141791,,07.03.2018,20.02.2019
863 B,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,10.02.2022,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141792,31141791,07.03.2018,20.02.2019
863 B,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,10.02.2022,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141794,,07.03.2018,20.02.2019
863 B,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,10.02.2024,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141795,31141794,07.03.2018,20.02.2019
863 B,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,10.02.2024,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141800,,07.03.2018,20.02.2019
863 B,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141801,31141800,07.03.2018,20.02.2019
863 B,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141803,,07.03.2018,20.02.2019
863 B,,DECISION,(PUD) Innlevering av utbyggingsplan,(PDO) Submit plan for development,Under arbeid,In process,10.02.2025,,10.02.2025,TFO2017,A/S Norske Shell,562,30978106,31141804,31141803,07.03.2018,20.02.2019
